,content_id,title_ko,title_en,running_min,running_time,year,country,age,ott_img,ott_tag,avg_score,img
32,m5GXn2N,언노운 걸,La fille inconnue,113,1시간 53분,2016,"벨기에, 프랑스",12세,[],,3.4,https://an2-img.amz.wtchn.net/image/v2/E2nGgHWzGanCSKcJhW8rlA.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXhMMlpyYW04d1pHeGtaMkZvZFc5bFoyOWhjbkZuSW4wLllHX2hVLXh4RlVCQ3RwMnVmVFY2bVhYcnpVa0tCdlFtYTFRUXFPSUVrTzQ=
33,mZ5e6oW,본 얼티메이텀,The Bourne Ultimatum,115,1시간 55분,2007,"미국, 독일, 프랑스, 스페인",12세,"['https://an2-glx.amz.wtchn.net/images/ex_watcha_logo_square.png', 'https://an2-glx.amz.wtchn.net/images/ex_wavve_logo_square.png']",#왓챠#웨이브,4.1,https://an2-img.amz.wtchn.net/image/v2/uaXyVwA9GN4pRDGCBgraCQ.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXhMMnBrZVdOcU5tSnlaSGx1Wm1KM01EVnhlblpwSW4wLjNfR3I0WDVDQzU3UE5zWlZGZDlxeWtsNFJmWm93OE5mYnVhYm12dWZGbVE=
34,mZ5eogO,그린 파파야 향기,Mùi đu đủ xanh,104,1시간 44분,1993,"베트남, 프랑스",12세,[],,3.6,https://an2-img.amz.wtchn.net/image/v2/or3wg4RxImUtVFaMS9O2Og.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXhMM2xoYW01b09HWnlaemxuYTJONGVuSmxaREk0SW4wLkZ6aDluSXN0aFMyZ2NBdlJ3OVF4VW95VDZxU28wWG5CR1RrNXJLa3l6ZG8=
35,m5xMxbW,만추,만추,113,1시간 53분,2011,"한국, 미국, 홍콩",15세,"['https://an2-glx.amz.wtchn.net/images/ex_watcha_logo_square.png', 'https://an2-glx.amz.wtchn.net/images/ex_netflix_logo_square.png', 'https://an2-img.amz.wtchn.net/image/v2/AmxtezC90nGQwOmwj0MCPA.png?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKd0lqb2lMM1l5TDNOMGIzSmxMM1ZwYldGblpTOHhOalV3TXpRMk9UQXhNVE0xTlRBNU16TTRJbjAudWd0X0VwOHg1ZDBnZTBTRjhiNkhrUG52Qzd5cndhRnl6bEt2dEZzVGhzTQ', 'https://an2-glx.amz.wtchn.net/images/ex_wavve_logo_square.png']",#왓챠#넷플릭스#티빙#웨이브,3.4,https://an2-img.amz.wtchn.net/image/v2/hjQyCLhg0C2CCx1RZ1eYmQ.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXlMM04wYjNKbEwybHRZV2RsTHpFMk9Ua3dPVGd3TWpVMU9EY3lOamc0TWpFaWZRLldTYU00TU9LVVBsVlpscFF0OXhKWGxKaGNRWGdrSWNFREwxT0FCWE13bUE=
36,m9dBMPO,벨벳 골드마인,Velvet Goldmine,119,1시간 59분,1998,"미국, 영국",청불,"['https://an2-glx.amz.wtchn.net/images/ex_watcha_logo_square.png', 'https://an2-img.amz.wtchn.net/image/v2/AmxtezC90nGQwOmwj0MCPA.png?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKd0lqb2lMM1l5TDNOMGIzSmxMM1ZwYldGblpTOHhOalV3TXpRMk9UQXhNVE0xTlRBNU16TTRJbjAudWd0X0VwOHg1ZDBnZTBTRjhiNkhrUG52Qzd5cndhRnl6bEt2dEZzVGhzTQ']",#왓챠#티빙,3.7,https://an2-img.amz.wtchn.net/image/v2/r8bX5rh0njgfvFXNRMFvYA.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXhMMjUxWldwb2JtVjVjV0psYkc1a2FIWnRhMjUzSW4wLllIYlpMeW4yRFl4bUlYU2tlVTNweDJ6MlhfUnkxUndPQnFaWTNyTy1oLVk=
37,mOPVojY,퍼스트 카우,First Cow,122,2시간 2분,2019,미국,12세,['https://an2-glx.amz.wtchn.net/images/ex_watcha_logo_square.png'],#왓챠,3.9,https://an2-img.amz.wtchn.net/image/v2/ipLkqWWOEZM95R65BFwnOA.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXlMM04wYjNKbEwybHRZV2RsTHpFMk16TTNNREE1TkRBeE16QTBNRGszTVRnaWZRLnRhMlNWQWp5Y2tHTk5NNUZGN0pSOU5GcGRVVnFpaGFQRi1BcXU3VnBKMG8=
38,m5xJMla,인히어런트 바이스,Inherent Vice,148,2시간 28분,2014,미국,전체,[],,3.5,https://an2-img.amz.wtchn.net/image/v2/iPeqbM4akGegIhVQQWQQ0w.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXhMM2h5Wm1aNFpUQTJaV2R5WTNsMGJXNXFZMnQ0SW4wLnprMEtjSU1JV01uU2pmMW5vbmxfNUpudGtOVnNJOGxWbHZ6QUg5QTZOU1k=
39,m5ng0DW,블레이드 러너 2049,Blade Runner 2049,164,2시간 44분,2017,"미국, 영국, 헝가리, 캐나다, 스페인",15세,"['https://an2-glx.amz.wtchn.net/images/ex_watcha_logo_square.png', 'https://an2-glx.amz.wtchn.net/images/ex_wavve_logo_square.png']",#왓챠#웨이브,3.7,https://an2-img.amz.wtchn.net/image/v2/YTeebGyodaOAEECgizlEPA.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXhMMk5zZFRFMmJEVnVZbVpoYjNRMGVYcGphbm8zSW4wLk9KVHV6bHpVdU5oVmFpNnk4WGxiejhfa0RlbGMzRXFlVi1TeF9TQjBJaFE=
40,m5DGP37,가버나움,Capharnaüm,126,2시간 6분,2018,"레바논, 프랑스, 키프로스, 영국",15세,"['https://an2-glx.amz.wtchn.net/images/ex_watcha_logo_square.png', 'https://an2-glx.amz.wtchn.net/images/ex_netflix_logo_square.png', 'https://an2-glx.amz.wtchn.net/images/ex_wavve_logo_square.png']",#왓챠#넷플릭스#웨이브,4.2,https://an2-img.amz.wtchn.net/image/v2/6KU3nMrFIGgkjIz7nzWfKA.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXhMM2RuWjJKd05tRTJjM0l6ZVRsNWFtMXJjbVp1SW4wLng4djVWVDU4MkNSbVN2eWI5U3NsOVcxUXQ4YVlEZFNhenYwZG4zLWZBcnc=
41,mO0gm4L,"어디갔어, 버나뎃","Where'd You Go, Bernadette",109,1시간 49분,2019,미국,12세,"['https://an2-glx.amz.wtchn.net/images/ex_watcha_logo_square.png', 'https://an2-img.amz.wtchn.net/image/v2/AmxtezC90nGQwOmwj0MCPA.png?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKd0lqb2lMM1l5TDNOMGIzSmxMM1ZwYldGblpTOHhOalV3TXpRMk9UQXhNVE0xTlRBNU16TTRJbjAudWd0X0VwOHg1ZDBnZTBTRjhiNkhrUG52Qzd5cndhRnl6bEt2dEZzVGhzTQ', 'https://an2-glx.amz.wtchn.net/images/ex_wavve_logo_square.png']",#왓챠#티빙#웨이브,3.7,https://an2-img.amz.wtchn.net/image/v2/ODyumTk6xI6ZOVVZqY60Lw.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXhMMjEzWjJrME5tbG1PRGxuTjJrMVpHVnBZMlZwSW4wLmMwUEZFV2lDX3p1ZjlKTnBqUXItRVQtM2haUjdyNWdSWWdPS3BEOWVyaW8=
42,moW42Rd,비투스,Vitus,121,2시간 1분,2006,스위스,전체,[],,3.6,https://an2-img.amz.wtchn.net/image/v2/33PDLWcksylFU2mXDkNlgw.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXhMMkprYm1wMFkycGliRGw2WVROcmIzbHdZM1oxSW4wLkxvbkI2MVJqcUdwN2RyRTV3eGdHUTBiRjNTQU1WMFJwNDFzcDVzOU9JVWc=
43,mW9Ey1W,안나 카레니나,Anna Karenina,129,2시간 9분,2012,영국,15세,['https://an2-glx.amz.wtchn.net/images/ex_watcha_logo_square.png'],#왓챠,3.6,https://an2-img.amz.wtchn.net/image/v2/9FWSZIVdQNn8BT4SFfF-HQ.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXhMMmQ2T1hodlpIWjNlRGRoWjNKNlozWm9PRzltSW4wLm9NeHdGVjVOV2lpaDhnWTI4Y2dKcUgza0xEQmd6VUNvSy1Fc0pkOXZZREk=
44,m5ZXG1V,글로리아 벨,Gloria Bell,101,1시간 41분,2018,"칠레, 미국",15세,['https://an2-glx.amz.wtchn.net/images/ex_watcha_logo_square.png'],#왓챠,3.3,https://an2-img.amz.wtchn.net/image/v2/8ze848Z1KyymS-aTPNroDw.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXhMM2xpWW5SeVozbGxlV0ptZVd4a2QyaHVOVGxpSW4wLlJQNnBxM2hpeHFUbjRKNjR1U2REQk9MRldyTDlNTWFqWFQ0dHozV2Fhc0E=
45,m5NVKVY,데몰리션,Demolition,101,1시간 41분,2015,미국,15세,['https://an2-glx.amz.wtchn.net/images/ex_watcha_logo_square.png'],#왓챠,3.7,https://an2-img.amz.wtchn.net/image/v2/QCiNu0W2ig0AJJKAQ0yG9g.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXhMM1YyYm1WelpYQjFaREJ1Wm5kaVluaHhiM0I2SW4wLnFoMEV3Qld2V283RnJDTjBJaVVQU0hnOVpLWVE4WjU0T3RCU0MyWUxhSG8=
46,mdEAQpd,윈터스 본,Winter's Bone,100,1시간 40분,2010,미국,청불,"['https://an2-glx.amz.wtchn.net/images/ex_watcha_logo_square.png', 'https://an2-img.amz.wtchn.net/image/v2/AmxtezC90nGQwOmwj0MCPA.png?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKd0lqb2lMM1l5TDNOMGIzSmxMM1ZwYldGblpTOHhOalV3TXpRMk9UQXhNVE0xTlRBNU16TTRJbjAudWd0X0VwOHg1ZDBnZTBTRjhiNkhrUG52Qzd5cndhRnl6bEt2dEZzVGhzTQ']",#왓챠#티빙,3.4,https://an2-img.amz.wtchn.net/image/v2/kio5hPIFaLs_cNhGr1oGkA.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXhMMjEzYjJwa2JYSnRkakZvY21seVkzQnNkbWh2SW4wLlJtc3JhTzJJeVVWYlBYR3l6TkNWcThkTFUxcU56eWpJN2E3ajlDSkpKY3M=
47,m15GKp5,레옹,Léon,110,1시간 50분,1994,"프랑스, 미국",청불,['https://an2-glx.amz.wtchn.net/images/ex_watcha_logo_square.png'],#왓챠,4.2,https://an2-img.amz.wtchn.net/image/v2/dxKRDWzUXkmFaAjG9ODR9A.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXlMM04wYjNKbEwybHRZV2RsTHpFd05qQTBNVGt5TURZeE1qSXdOemNpZlEudFRJalVPRUdzd3phenZBZl9ocFBNZ2xTQ1hLYVBKbDdteFNsdXRlcEdzbw==
48,mYdEnE5,캐치 미 이프 유 캔,Catch Me If You Can,140,2시간 20분,2002,"미국, 캐나다",15세,[],,4.1,https://an2-img.amz.wtchn.net/image/v2/36PW1FLgnEa1IeCMk0vLsQ.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXhMMmQzYm5kb2NITnRjR3R3ZDJ4cVkySXhaMlExSW4wLmZDT2tzRHVEaUU2U2ZBWFMtSXVWSVl3RnQwOWgyTTBPcTdmTlNLRVgxdmc=
49,mWvqGYx,리코리쉬 피자,Licorice Pizza,133,2시간 13분,2021,"캐나다, 미국",15세,[],,3.6,https://an2-img.amz.wtchn.net/image/v2/DlTO6coAaUIzNgQf9gmVpg.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXlMM04wYjNKbEwybHRZV2RsTHpFMk5ESXpPVEV3TmpFMk16TTNOakk1TlRVaWZRLlBEbGRrN0dIcHF2Y1g5czRNR00wVmFLR2dZWVZocmVuUGw2UkEwb3NYWjA=
50,m5aV1Av,레이디 버드,Lady Bird,94,1시간 34분,2017,미국,15세,"['https://an2-glx.amz.wtchn.net/images/ex_watcha_logo_square.png', 'https://an2-glx.amz.wtchn.net/images/ex_wavve_logo_square.png']",#왓챠#웨이브,3.8,https://an2-img.amz.wtchn.net/image/v2/-IRXY8WRgdaNrNH0dRhkDw.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXhMMnRxYVhGbmJHVjNlWEZoWldoNGVuQm5jWGt6SW4wLnk1ajAyWXBZRGJVNGhqLUJwNmxQZzNmTElXZHBvbHAxaWltdDBUaHdFTjQ=
51,mBOk6gW,릴리 슈슈의 모든 것,リリイ・シュシュのすべて,146,2시간 26분,2001,일본,15세,[],,3.7,https://an2-img.amz.wtchn.net/image/v2/mpbcFpgW4TG0097CMSMp6w.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXlMM04wYjNKbEwybHRZV2RsTHpFMk1USTVNekkyTmpjek1UTXpNVGN4TVRraWZRLmlNSkVrNUQzdktZR0pjcTdEVXhxdGt5b1d2bmYxVHh6eXpmNG9wMHdMaW8=
52,mWpmb1g,콜드 워,Zimna wojna,88,1시간 28분,2018,"폴란드, 영국, 프랑스, 벨기에",15세,['https://an2-glx.amz.wtchn.net/images/ex_watcha_logo_square.png'],#왓챠,3.9,https://an2-img.amz.wtchn.net/image/v2/P1N9k5toGvrmQ1zP5UFxWg.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXhMMkYyZVRacU5ERjVkMmRoWVhkNWEycGlZMnA0SW4wLlhUOHdOczAxZm9TZzNmUUNzSTU1NGJTeWRVSEJzTW1NeF9Pa0lTQlhMWHc=
53,m1Wwo7W,좋은 친구들,Goodfellas,146,2시간 26분,1990,미국,청불,[],,4.1,https://an2-img.amz.wtchn.net/image/v2/Ez-U3TB0fNR3tw6kSKDJlg.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXlMM04wYjNKbEwybHRZV2RsTHpFMk9UYzNPRGs0T0RnMk5UQXhOelF5T0RZaWZRLkNKb2VBTm93aFdMZ3E1ZUVwaEQ1SWRSUHlWTlZEWWc5RFJmRE9OYnJnc00=
54,mOg1Mn5,더 컴퍼니 맨,The Company Men,104,1시간 44분,2010,미국,15세,"['https://an2-glx.amz.wtchn.net/images/ex_watcha_logo_square.png', 'https://an2-img.amz.wtchn.net/image/v2/AmxtezC90nGQwOmwj0MCPA.png?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKd0lqb2lMM1l5TDNOMGIzSmxMM1ZwYldGblpTOHhOalV3TXpRMk9UQXhNVE0xTlRBNU16TTRJbjAudWd0X0VwOHg1ZDBnZTBTRjhiNkhrUG52Qzd5cndhRnl6bEt2dEZzVGhzTQ', 'https://an2-glx.amz.wtchn.net/images/ex_wavve_logo_square.png']",#왓챠#티빙#웨이브,3.6,https://an2-img.amz.wtchn.net/image/v2/ViZ48jTDJJO5cGC-ezCwBA.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXhMM2RvYVhjNE1YVmplSHB3YTNWaFoyeHJibXBySW4wLjd5WEpJd0lUTVR2aWVzTldLWkV6YnUwaEdyQkFueWxhT0ZsVWpzUnBpNzg=
55,mNdKveO,더 리더: 책 읽어주는 남자,The Reader,124,2시간 4분,2008,"독일, 미국",청불,[],,3.8,https://an2-img.amz.wtchn.net/image/v2/TIukze00xctSJDbGCejBpw.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXhMMnhvWm10MWMzSjNjM013ZDJ0dU5tdG1iM3A1SW4wLlNXV1dJZUJmQnN2amNlZnFWT0tFNXFhXzRTaV9lbGZrVkVjeWkxZWpuLWs=
56,mV53qOy,브로크백 마운틴,Brokeback Mountain,134,2시간 14분,2005,"미국, 캐나다",15세,['https://an2-glx.amz.wtchn.net/images/ex_wavve_logo_square.png'],#웨이브,3.8,https://an2-img.amz.wtchn.net/image/v2/oG4LDk8Gte6yPEv1hIXIVw.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXhMMmw2WkhsMGJXRnRlV3BqWW5FMWFubDJOWEZ3SW4wLjFkVVJSSXVyWlc0UUlGUG55X2FXZzBxSW0tdTdwdHBhWjVGUVFtT3ZUX2s=
57,mJO1RPd,사랑의 블랙홀,Groundhog Day,101,1시간 41분,1993,미국,15세,['https://an2-glx.amz.wtchn.net/images/ex_watcha_logo_square.png'],#왓챠,3.9,https://an2-img.amz.wtchn.net/image/v2/x1XUmjQ94HYb5bf4zNmL9A.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXhMM1ZwTjJOM1lXZHJkSGgzZDJKNWRXZG9lbkp3SW4wLk1oN2tCenFvNlI0cHpNcnJGazlkX1NvNEg5UTZnSjBaVVFwVHNGRnJnZ00=
58,my5Ymj5,세렌디피티,Serendipity,91,1시간 31분,2001,"미국, 캐나다",12세,[],,3.6,https://an2-img.amz.wtchn.net/image/v2/a9jLWhmGk6UsRNLvrhTZMg.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXhMM3B5TTNabGJHUjJjR050TVdGMVp6bHlOV2RvSW4wLlJpWUYxWHM2Qk9wZVJiNGI3elhFaS0zTDRNVGxxX1RreVBiaFgtMDFWYWM=
59,mOAZ2Xd,문스트럭,Moonstruck,102,1시간 42분,1987,미국,청불,[],,3.4,https://an2-img.amz.wtchn.net/image/v2/6uVx7Tv63jv6-DWK6DZTtw.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXlMM04wYjNKbEwybHRZV2RsTHpFMk5EQTFOemMyTmpNMU1UVTVORFEzTmpZaWZRLkZzOC1rV19ab0g3d3hjcmhrQVFNQTZGdWdOV1JfTmw3V3pDbVpYWFJSa0U=
60,m5NVEY5,데이지즈,Sedmikrasky,74,1시간 14분,1966,체코슬로바키아,청불,[],,3.9,https://an2-img.amz.wtchn.net/image/v2/cQEmGtv8ozXZnG_YPzh5Iw.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXlMM04wYjNKbEwybHRZV2RsTHpFMk5USXhPRFUyTWpBNU9ERTBNemMyT1RnaWZRLmo5YkhZYm9vMnNpMUJCeFJEbkFTZkdFQWI4YVBiQ0VrU0ppaHhvSjV2WVE=
61,mOo0xNk,이다,Ida,82,1시간 22분,2013,"폴란드, 덴마크, 프랑스, 영국",15세,['https://an2-glx.amz.wtchn.net/images/ex_watcha_logo_square.png'],#왓챠,3.8,https://an2-img.amz.wtchn.net/image/v2/UiYRJFNAHm9BQR2-t1MnJg.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXlMM04wYjNKbEwybHRZV2RsTHpFMk1URTFOVGcxTVRFM016UTJOakF4TnpnaWZRLkoyTThkYlBrbWZpdU9SUzQtc3hOamVkSUFLTUtMMm82SlVPS3VFQ2o4Tnc=
62,mOllEJl,차 차 리얼 스무스,Cha Cha Real Smooth,107,1시간 47분,2022,미국,15세,"['https://an2-img.amz.wtchn.net/image/v2/AmxtezC90nGQwOmwj0MCPA.png?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKd0lqb2lMM1l5TDNOMGIzSmxMM1ZwYldGblpTOHhOalV3TXpRMk9UQXhNVE0xTlRBNU16TTRJbjAudWd0X0VwOHg1ZDBnZTBTRjhiNkhrUG52Qzd5cndhRnl6bEt2dEZzVGhzTQ', 'https://an2-img.amz.wtchn.net/image/v2/b3bcd21bde7b191df6fa694ccd311e47.png?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKd1lYUm9Jam9pTDNZeUwzTjBiM0psTDNWcGJXRm5aUzh4TmpNM01qSTFNREl3TWpVNE16RTBNVFV5SW4wLjVxOGpmdThiY0NWOXg1QVFTVDlRSnlVTHFwWDNZMmxpWWpMSXFqdkwzMUE']",#티빙#애플TV,3.3,https://an2-img.amz.wtchn.net/image/v2/PyF-OrLG2lsQMc-RPMuzKw.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXlMM04wYjNKbEwybHRZV2RsTHpFMk5UTTJOREV6T0RVeU5qWXhOVGM0TlRZaWZRLngtUFNwdy1ZVUxBeWViWDREcFJXcmlPZTNYVm9KSFNfcjlZU1Btb1RlbWM=
63,mWJXE4M,위 리브 인 타임,We Live in Time,108,1시간 48분,2024,"영국, 프랑스",15세,[],,3.2,https://an2-img.amz.wtchn.net/image/v2/OJnMqgTwrQAfAObjACJd8Q.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXlMM04wYjNKbEwybHRZV2RsTHpJeE56RTNOamt3TnpRNE56UXhNeUo5LlBubk1oM1VQOFRva0hZekdLSDhTeVl5dzJ0Y0pGT0tqNTlpM2NlbURXR0k=
64,md6YVKO,도그빌,Dogville,178,2시간 58분,2003,"덴마크, 네덜란드, 스웨덴, 영국, 독일, 프랑스, 핀란드, 노르웨이, 이탈리아",청불,[],,3.9,https://an2-img.amz.wtchn.net/image/v2/Q8C3s7qqsWQ8sN8ggMBVYg.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXhMMmw0ZUcwMVlYcHphV0pxY0dWa2FXRnphMnh2SW4wLlpBX09fUWl6WXNFaDlRZTNCbzdUWHdfWVRwdTlKYW95VmdZSXJDV0dxeDg=
65,mWLy906,말없는 소녀,An Cailín Ciúin,95,1시간 35분,2022,아일랜드,전체,[],,3.8,https://an2-img.amz.wtchn.net/image/v2/DjgAMhTFAW1b2eerGk5Zlg.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXlMM04wYjNKbEwybHRZV2RsTHpFMk9ETTFNalEzTnprd016UXlPRFkxTVRJaWZRLnFsVzUzZWhCSWJkbDdHaGtiV0hEUF90RnhyWkg1eGZDR3lBTEU4TEZMX2M=
66,mM5r8jO,더 문,Moon,97,1시간 37분,2009,"영국, 미국",12세,['https://an2-glx.amz.wtchn.net/images/ex_watcha_logo_square.png'],#왓챠,3.7,https://an2-img.amz.wtchn.net/image/v2/Bx63pUgmMn-0b9foLpDL0A.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXhMM2R3Y1dGbk1YWjZaak5vYUhKbU1HdHBkemg1SW4wLnpLbmRsOUtlSXRFcEdGRVpOMEFmZXBaUHhPSXU2RXQwRWJkcnN5Q1NWQ2s=
67,mqW9045,헤더스,Heathers,103,1시간 43분,1989,미국,청불,['https://an2-glx.amz.wtchn.net/images/ex_watcha_logo_square.png'],#왓챠,3.3,https://an2-img.amz.wtchn.net/image/v2/pulttUg_HaWwbgcA6Oq1Ug.jpg?jwt=ZXlKaGJHY2lPaUpJVXpJMU5pSjkuZXlKdmNIUnpJanBiSW1SZk5Ea3dlRGN3TUhFNE1DSmRMQ0p3SWpvaUwzWXhMMnR1WjJkdU9UTjZaMk53WlRGM1ltVm9aM0ozSW4wLkhVUnZ4M1JWYmVGUVdaN2xRZ1NhcmN6d0NHSWtySDhDT2VjTnRKSVQ3dTQ=
